Student_ID,Age,Gender,Grade_Level,Field_of_Study,Usage_of_VR_in_Education,Hours_of_VR_Usage_Per_Week,Engagement_Level,Improvement_in_Learning_Outcomes,Subject,Instructor_VR_Proficiency,Perceived_Effectiveness_of_VR,Access_to_VR_Equipment,Impact_on_Creativity,Stress_Level_with_VR_Usage,Collaboration_with_Peers_via_VR,Feedback_from_Educators_on_VR,Interest_in_Continuing_VR_Based_Learning,Region,School_Support_for_VR_in_Curriculum
1570,19,3,1,0,0,3,3,1,0,0,4,0,3,2,1,1,1,1,1
1571,12,1,1,4,1,5,5,0,1,0,4,0,5,2,0,0,1,4,0
1572,24,2,0,0,1,3,3,0,6,0,1,0,5,2,1,0,0,0,0
1573,25,1,2,4,1,4,2,1,3,0,2,1,5,1,1,2,1,1,1
1574,28,1,2,5,1,5,5,1,6,2,3,0,4,1,0,0,1,2,0
1575,18,1,0,6,0,4,4,0,3,1,3,0,5,0,1,1,1,5,1
1576,15,2,1,2,1,2,5,1,4,0,5,1,3,0,0,1,0,5,0
1577,29,3,2,1,1,8,4,0,0,0,4,1,1,0,0,2,0,2,0
1578,18,1,1,5,1,9,1,1,5,0,2,1,1,1,1,0,1,0,1
1579,14,3,0,1,0,10,1,1,1,0,2,0,4,2,0,1,1,5,1
1580,15,3,1,3,1,1,2,0,5,1,5,1,4,0,0,0,1,5,0
1581,13,3,2,3,1,3,2,1,6,0,3,1,4,0,1,2,1,4,0
1582,19,1,2,2,0,5,1,0,4,1,5,0,1,1,0,0,0,0,1
1583,21,1,2,6,0,4,1,0,6,2,5,0,3,2,1,0,0,4,0
1584,17,2,2,0,1,2,5,1,6,1,4,1,3,2,0,2,0,3,1
1585,13,2,2,3,0,3,5,0,6,0,2,0,4,1,0,2,1,0,0
1586,20,2,0,1,0,5,3,0,5,0,1,1,2,2,1,0,0,0,1
1587,24,3,1,1,0,6,5,1,2,0,4,1,1,1,1,1,1,1,0
1588,28,0,2,5,0,3,4,0,2,0,4,1,1,2,0,0,0,4,0
1589,14,1,1,0,1,6,4,1,3,1,1,0,2,0,1,1,1,4,0
1590,18,3,1,6,1,2,2,0,6,0,4,1,2,1,1,2,0,0,0
1591,28,1,0,6,1,2,4,1,5,0,3,1,2,2,1,2,1,0,1
1592,14,0,0,5,0,3,1,0,3,0,1,0,4,2,0,2,0,4,0
1593,25,3,1,6,1,2,5,1,1,0,3,1,4,1,1,1,0,0,1
1594,24,0,0,0,1,1,2,1,4,0,3,1,5,0,1,1,1,3,1
1595,22,3,0,0,0,10,2,1,0,0,4,0,5,1,1,1,0,4,1
1596,15,3,1,0,1,8,3,1,6,2,2,1,4,2,0,2,1,5,0
1597,29,1,1,4,1,3,4,1,0,0,1,1,3,1,1,2,1,4,1
1598,25,2,0,5,0,1,1,1,3,2,2,1,4,2,0,0,1,3,1
1599,20,0,1,1,1,8,3,0,6,1,1,0,4,2,0,1,0,4,0
1600,25,2,0,4,0,6,4,1,3,1,5,0,1,2,0,0,0,4,0
1601,17,3,1,5,1,4,2,0,1,0,2,1,1,0,1,1,1,3,0
1602,21,3,0,0,1,5,4,0,2,1,5,1,1,2,1,0,0,2,0
1603,30,1,0,6,1,8,4,0,4,1,5,1,3,1,1,2,0,4,0
1604,22,0,1,5,1,1,4,0,0,1,1,0,3,0,1,1,1,4,1
1605,19,1,2,5,1,0,4,0,1,1,2,1,2,0,1,0,1,3,1
1606,25,2,2,1,0,0,3,0,4,1,5,1,3,1,1,2,1,5,0
1607,25,2,1,3,1,4,2,1,6,0,1,0,5,2,1,2,0,5,0
1608,16,2,0,2,0,9,4,0,6,1,4,0,2,0,0,2,0,0,1
1609,12,2,0,4,1,2,3,1,3,2,3,1,1,1,1,1,0,3,0
1610,14,1,2,4,0,2,4,0,6,1,3,0,3,1,0,1,0,5,0
1611,25,0,1,2,1,2,1,0,6,2,5,0,4,0,0,1,0,2,1
1612,14,1,2,2,0,1,5,0,1,0,5,1,2,2,1,0,0,4,0
1613,12,0,0,5,0,10,4,1,5,2,1,0,5,1,0,2,1,2,1
1614,22,2,2,6,1,2,2,1,0,2,4,0,5,2,1,2,0,3,0
1615,26,3,0,6,1,8,3,1,6,1,1,1,2,2,1,1,1,0,1
1616,20,0,2,5,1,4,5,1,4,1,4,0,4,0,1,1,0,0,0
1617,26,3,1,6,1,0,5,1,6,0,3,0,5,1,1,0,1,4,0
1618,16,2,2,0,1,6,2,1,1,0,3,1,3,0,1,0,0,2,1
1619,27,0,0,2,0,9,4,0,1,0,3,1,4,1,1,2,1,3,0
1620,25,3,1,6,1,3,1,0,2,0,5,0,3,1,1,1,0,1,0
1621,13,2,0,0,1,6,2,0,3,1,4,1,4,2,0,1,0,2,0
1622,25,0,1,4,0,3,4,1,4,0,2,0,5,2,0,0,0,5,0
1623,16,0,1,6,1,1,1,1,3,0,4,1,1,2,1,2,1,0,1
1624,12,0,0,1,0,3,1,1,3,1,1,1,3,2,1,0,1,4,1
1625,13,3,1,5,1,8,1,0,6,0,3,1,3,2,1,2,0,3,1
1626,25,1,0,5,1,0,1,0,6,1,3,1,2,2,1,0,1,1,1
1627,14,2,2,4,0,3,2,0,1,1,2,0,4,0,0,2,1,5,0
1628,21,0,2,6,0,2,4,1,1,1,1,0,1,1,1,0,0,2,0
1629,21,1,0,1,1,5,5,1,2,1,4,1,4,2,0,0,0,5,0
1630,16,2,2,0,1,0,4,0,2,1,3,0,5,2,1,1,0,0,0
1631,19,2,1,4,1,6,5,1,3,2,1,0,3,0,0,1,0,5,0
1632,30,1,0,2,0,3,4,1,0,2,5,1,3,0,1,2,0,3,1
1633,30,3,0,5,1,8,2,0,3,1,3,0,1,2,0,0,0,5,0
1634,21,3,1,0,0,8,5,1,2,1,2,0,3,2,1,0,1,0,1
1635,15,2,1,4,0,9,5,0,5,0,5,0,4,2,1,0,0,4,0
1636,27,2,2,2,0,7,2,0,2,2,3,0,5,0,1,1,1,3,1
1637,30,2,0,5,0,5,2,0,3,0,2,0,1,1,0,0,1,2,1
1638,22,1,1,4,1,8,5,1,0,0,2,1,3,1,0,2,0,0,0
1639,17,0,2,3,0,1,3,0,0,1,4,0,1,0,0,0,0,4,1
1640,21,3,2,2,1,1,4,0,1,2,1,0,2,0,0,1,1,3,0
1641,25,2,1,0,0,6,2,1,2,0,2,1,3,0,0,2,0,5,0
1642,17,1,1,0,0,7,1,1,3,2,4,0,4,0,0,0,0,3,0
1643,12,2,1,1,0,6,4,1,6,2,5,1,4,1,1,2,1,0,0
1644,15,2,0,6,0,0,2,0,6,1,2,1,1,0,0,1,0,0,1
1645,17,0,2,5,0,4,3,0,6,0,4,0,3,2,0,1,0,5,1
1646,23,0,2,2,0,0,5,1,2,1,2,0,2,2,0,1,0,2,1
1647,24,2,1,6,1,6,3,1,2,0,4,0,2,1,1,0,1,3,1
1648,23,3,1,2,1,9,4,0,5,0,2,0,5,0,0,1,0,5,1
1649,21,3,1,5,1,5,5,0,6,1,5,0,4,1,1,2,1,5,0
1650,25,3,0,3,0,0,2,1,5,1,1,1,2,1,0,2,1,0,0
1651,28,2,2,0,0,5,5,1,0,2,4,0,4,2,0,0,1,3,1
1652,23,1,1,0,1,5,4,1,2,0,5,1,2,2,0,1,0,4,0
1653,23,3,2,5,1,4,1,0,0,1,4,1,3,1,1,2,0,2,0
1654,18,3,1,4,0,4,2,0,2,1,3,0,5,0,1,1,0,4,1
1655,18,3,1,5,1,7,1,0,5,2,1,0,2,0,0,1,1,1,1
1656,12,1,2,6,0,0,1,1,5,0,1,1,3,1,0,0,0,3,1
1657,14,3,0,2,0,4,5,0,4,1,4,0,3,1,0,0,0,5,1
1658,17,0,2,0,1,9,5,0,1,1,4,1,4,0,1,1,0,2,0
1659,14,1,0,0,1,1,1,1,2,0,4,1,4,1,0,2,0,2,1
1660,16,0,0,6,1,7,3,0,3,1,4,1,3,0,1,1,0,5,1
1661,17,0,1,2,1,10,3,0,5,0,5,0,2,0,1,2,1,2,1
1662,27,0,0,0,1,1,3,0,3,2,1,1,2,1,0,1,1,5,0
1663,25,2,0,0,0,7,5,0,0,2,5,1,1,2,0,1,1,0,1
1664,23,3,1,3,0,4,1,0,5,0,5,1,3,2,1,2,1,0,0
1665,24,1,2,2,1,0,3,0,4,2,4,0,5,2,1,0,0,2,1
1666,25,0,0,2,1,10,3,1,2,1,3,0,1,2,1,0,0,2,1
1667,14,2,0,2,0,0,2,1,3,1,5,0,4,1,0,1,0,1,0
1668,14,1,0,3,0,2,3,0,0,1,2,1,1,0,1,1,0,0,0
1669,15,0,2,4,1,6,1,0,6,1,1,0,2,2,1,2,1,3,0
1670,20,1,0,1,0,9,3,0,2,0,4,0,5,0,1,0,0,3,1
1671,28,3,0,1,1,0,5,1,0,2,5,0,2,0,1,1,1,2,0
1672,29,3,1,2,1,3,1,1,6,1,2,0,2,2,1,2,0,3,0
1673,15,2,0,0,1,7,4,1,1,2,1,0,1,2,0,0,0,3,1
1674,25,1,0,3,0,6,3,1,2,2,1,0,1,0,1,0,1,0,0
1675,13,2,0,0,1,4,2,0,6,2,1,1,4,1,1,2,1,2,0
1676,18,3,1,5,1,5,4,0,1,0,2,1,1,1,0,2,1,4,0
1677,19,3,2,3,0,8,4,1,3,2,2,1,1,0,0,1,0,0,1
1678,30,2,1,1,0,1,4,1,2,0,2,1,1,0,1,0,0,2,1
1679,26,3,2,0,0,8,4,1,3,1,1,1,2,2,1,2,1,2,1
1680,19,1,1,0,0,9,3,0,1,0,4,1,5,1,1,1,1,4,0
1681,22,3,2,0,0,6,2,0,0,0,5,0,5,1,0,0,0,0,0
1682,26,3,1,4,0,4,1,0,4,2,5,0,2,0,0,0,1,0,1
1683,28,0,2,5,0,7,1,1,1,0,5,0,4,2,1,2,0,5,1
1684,28,2,2,0,0,9,3,0,0,0,2,1,4,0,0,2,1,4,0
1685,27,1,0,4,0,2,3,1,1,2,4,1,3,2,0,1,0,2,0
1686,24,0,2,6,0,6,2,0,3,0,1,0,5,1,1,1,1,0,0
1687,26,2,2,0,1,4,5,0,0,1,5,1,3,2,0,0,1,0,1
1688,26,1,1,4,1,0,3,1,1,0,1,1,1,2,1,1,1,2,0
1689,22,1,1,3,1,2,2,0,4,0,2,1,3,0,0,0,0,0,0
1690,30,0,1,3,0,0,1,1,6,1,3,1,3,1,0,2,1,5,0
1691,21,1,2,4,1,7,2,0,0,0,3,1,5,0,0,1,1,4,1
1692,15,2,1,1,1,0,3,0,0,0,2,1,4,2,0,0,0,1,1
1693,13,1,0,5,0,4,1,0,5,1,1,1,2,1,1,2,1,2,1
1694,19,0,1,5,0,7,3,1,5,0,5,1,4,2,0,0,1,2,0
1695,29,2,0,0,1,7,2,1,0,0,2,0,3,2,1,2,1,1,0
1696,14,0,0,4,1,2,4,0,0,1,1,1,4,2,1,2,0,0,1
1697,24,3,1,3,0,6,2,0,1,2,4,0,2,0,0,1,1,2,1
1698,12,1,1,1,1,2,3,0,2,0,2,1,1,0,1,1,0,5,1
1699,28,2,0,1,1,5,2,1,4,0,2,1,1,1,0,0,0,5,0
1700,26,0,1,3,0,5,3,1,4,2,3,1,5,2,0,2,0,3,0
1701,16,1,2,4,0,8,5,1,3,0,3,1,5,0,0,1,1,1,1
1702,23,1,0,4,1,2,5,0,2,0,2,1,5,0,0,2,1,3,0
1703,28,2,1,4,1,3,2,1,1,2,5,1,2,1,1,1,0,5,1
1704,26,0,2,3,0,1,4,0,3,1,3,0,4,2,0,2,1,0,1
1705,22,2,0,4,0,6,5,0,3,2,2,0,4,1,1,2,0,0,0
1706,19,3,2,4,1,1,3,1,5,1,2,1,1,1,0,0,0,5,1
1707,17,1,1,4,0,4,3,1,2,0,5,0,3,1,0,2,0,2,1
1708,30,2,0,6,0,6,4,1,0,2,5,1,5,1,1,1,0,1,1
1709,18,2,0,4,1,0,4,0,1,0,1,1,2,2,0,1,1,0,1
1710,21,1,1,5,1,4,5,0,5,2,1,0,2,0,1,2,0,0,0
1711,21,2,0,6,1,6,2,0,0,0,2,1,4,2,1,2,1,1,0
1712,25,2,2,0,0,10,4,1,0,1,3,0,5,0,1,2,1,0,0
1713,22,1,0,5,0,6,2,1,0,0,3,0,4,0,0,0,0,1,0
1714,12,3,0,4,1,0,3,0,1,1,1,1,5,1,1,2,1,2,0
1715,20,2,0,3,0,2,3,1,0,1,2,0,1,0,1,1,0,2,1
1716,27,0,1,3,1,10,4,1,2,2,4,1,5,1,0,1,1,5,1
1717,12,2,0,2,1,4,5,0,1,0,4,1,5,1,1,1,0,5,0
1718,12,3,2,0,0,2,2,0,0,2,5,1,3,0,0,2,1,4,1
1719,18,3,2,0,1,1,4,1,1,0,1,1,5,1,0,1,1,1,1
1720,24,3,0,4,1,3,3,1,5,0,2,0,3,0,1,2,1,1,1
1721,27,2,0,5,0,6,2,1,6,1,5,0,5,1,0,1,1,1,1
1722,14,0,2,1,1,2,4,1,6,2,1,1,1,0,1,2,1,5,1
1723,24,0,2,6,1,4,3,1,5,0,1,1,3,0,1,1,1,1,0
1724,23,2,2,1,1,10,2,1,3,0,1,0,1,1,1,2,1,4,0
1725,15,1,0,3,1,5,1,1,1,0,3,1,3,2,0,2,1,3,1
1726,12,0,2,6,1,6,5,0,4,0,3,0,1,0,0,0,0,2,1
1727,22,1,0,2,1,6,5,0,0,2,4,0,2,1,0,2,0,5,0
1728,25,3,1,0,1,2,3,0,4,0,2,0,2,2,1,2,1,3,1
1729,27,3,1,1,1,2,3,1,1,0,5,0,4,2,0,1,0,3,1
1730,22,3,1,2,0,9,2,0,2,2,1,1,2,2,0,0,0,0,0
1731,28,3,0,0,1,3,5,1,0,1,5,1,2,0,1,1,0,0,1
1732,17,0,0,1,0,6,5,1,1,0,2,1,1,0,0,2,1,0,0
1733,17,0,0,1,1,9,4,0,0,1,1,0,2,0,1,1,1,1,1
1734,18,3,2,6,0,7,5,1,1,0,5,1,4,1,0,2,1,3,1
1735,15,1,0,4,0,0,1,0,3,2,4,0,5,2,1,2,0,5,0
1736,29,1,1,4,0,8,5,1,4,1,4,0,3,0,1,0,1,3,0
1737,30,2,2,0,1,3,2,0,2,0,3,1,1,2,1,1,1,4,0
1738,16,1,2,1,0,0,4,1,5,1,2,1,5,0,1,0,1,3,1
1739,14,0,0,6,1,5,5,1,4,2,5,0,5,0,1,1,1,5,0
1740,14,1,2,3,0,1,5,1,6,1,2,1,4,0,0,0,1,4,1
1741,29,0,1,4,0,1,1,0,2,2,1,1,1,2,0,1,0,5,0
1742,13,1,0,0,1,10,1,0,2,2,1,0,3,0,1,0,0,0,1
1743,21,1,0,3,1,5,5,1,4,0,3,0,4,1,0,0,1,0,0
1744,12,1,1,5,1,4,2,1,3,2,5,1,1,1,1,2,0,0,1
1745,21,3,0,4,1,0,3,1,2,2,3,1,3,1,0,1,1,0,1
1746,16,2,0,6,0,5,2,1,4,1,2,0,4,0,0,1,1,1,0
1747,21,3,0,2,1,8,3,1,5,1,3,0,5,1,0,0,0,1,0
1748,19,3,2,2,0,9,5,0,2,1,4,0,2,0,0,2,1,2,1
1749,23,0,2,3,1,4,4,0,6,2,1,1,4,1,0,0,1,4,0
1750,15,3,1,2,1,0,5,0,2,1,2,1,4,0,1,1,0,0,0
1751,25,0,1,0,1,1,3,1,4,1,2,1,2,0,0,2,0,4,1
1752,29,1,1,6,1,3,4,0,2,1,2,0,5,1,1,0,0,4,1
1753,28,3,2,0,0,9,3,0,1,0,5,1,2,1,1,0,0,1,1
1754,15,3,0,2,0,7,4,1,2,1,2,0,1,2,0,1,0,1,1
1755,24,0,2,5,1,4,1,1,1,0,4,0,5,2,0,1,1,2,1
1756,16,1,0,2,0,0,3,0,5,0,3,1,4,1,0,0,0,3,0
1757,20,1,2,5,1,9,2,1,4,0,2,0,2,2,1,2,1,3,1
1758,24,2,1,1,1,1,4,0,5,2,4,1,3,2,1,1,1,5,1
1759,24,0,1,1,0,2,5,1,3,2,5,1,2,2,1,2,0,0,1
1760,23,0,1,0,1,0,1,1,1,1,3,0,3,0,1,1,1,0,0
1761,17,3,0,6,0,5,1,0,3,1,4,0,4,1,1,0,1,4,1
1762,27,2,0,0,1,3,5,0,5,1,3,0,5,2,1,1,0,0,0
1763,26,3,0,2,0,5,5,1,0,1,2,0,4,2,1,1,1,0,1
1764,12,1,1,3,0,10,5,0,5,1,4,1,2,2,0,1,0,1,0
1765,18,2,0,4,1,4,3,1,5,1,1,1,2,2,1,1,1,0,0
1766,20,1,2,3,0,9,4,0,1,2,2,1,5,0,1,2,0,4,0
1767,18,3,1,1,1,6,2,1,3,1,1,0,3,1,1,0,0,4,1
1768,25,1,1,5,0,5,1,0,2,1,1,0,5,1,1,2,0,0,1
1769,17,1,1,5,1,2,5,1,0,2,5,0,5,1,0,0,0,5,1
1770,29,0,0,5,1,7,2,1,4,0,3,1,2,2,0,2,0,2,0
1771,20,0,2,3,0,8,3,1,0,0,4,1,1,1,1,1,1,3,0
1772,19,2,0,4,1,0,4,1,2,1,4,1,4,1,0,1,1,4,0
1773,21,3,0,3,1,10,5,0,6,0,1,1,1,1,0,2,1,5,0
1774,17,1,0,2,1,10,5,1,1,1,1,0,5,2,1,1,0,4,0
1775,16,2,1,2,1,5,2,0,1,1,3,0,3,2,1,0,0,4,0
1776,26,1,1,4,0,8,1,1,1,1,1,1,4,1,0,1,1,5,1
1777,14,2,2,0,0,8,3,0,6,2,2,1,5,2,1,2,0,5,0
1778,19,3,0,2,1,7,2,0,4,2,2,0,5,2,1,2,0,0,1
1779,15,3,0,5,1,2,2,0,3,2,3,0,5,2,0,2,0,0,0
1780,14,3,2,4,0,8,1,1,5,0,4,1,3,0,1,0,0,2,0
1781,15,1,1,5,0,9,3,1,3,2,2,0,4,1,0,0,0,1,0
1782,17,0,0,6,0,9,3,0,6,1,3,0,1,1,0,1,0,3,0
1783,25,2,1,3,0,9,2,1,3,2,5,0,5,2,0,0,0,2,0
1784,24,3,0,2,1,1,1,0,3,2,2,0,2,0,0,0,1,0,0
1785,17,0,0,5,1,8,2,0,4,1,4,1,1,1,1,0,1,2,1
1786,27,2,1,4,1,8,2,0,0,2,2,1,4,1,1,0,1,3,1
1787,17,1,2,2,0,9,2,1,6,1,4,0,2,2,0,0,0,5,1
1788,28,1,1,6,1,1,5,0,6,2,3,0,3,2,1,0,1,4,0
1789,19,1,1,6,0,8,1,0,5,0,5,0,3,0,1,2,1,5,1
1790,27,0,0,0,1,5,4,0,6,2,5,0,2,1,0,0,0,1,1
1791,25,1,2,5,0,6,3,1,3,2,5,0,5,0,1,1,0,4,1
1792,18,1,1,1,1,4,2,0,1,0,4,1,4,1,0,1,0,3,0
1793,18,1,0,2,1,4,3,1,2,0,4,0,3,2,1,0,1,1,1
1794,17,2,0,1,0,4,4,0,0,0,3,1,5,0,0,2,0,2,0
1795,29,3,1,5,1,9,4,0,4,2,5,1,5,2,0,1,0,3,1
1796,25,3,2,2,0,6,5,1,3,2,1,1,3,0,1,2,1,4,0
1797,19,0,2,3,1,1,4,1,5,2,2,1,1,2,1,2,0,0,0
1798,30,2,2,2,1,3,3,0,1,1,4,0,5,0,0,2,0,2,0
1799,25,0,1,3,1,6,4,1,1,2,1,0,4,1,1,1,1,2,1
1800,13,2,2,4,1,4,1,1,0,1,5,1,5,0,1,1,0,4,0
1801,23,0,0,4,0,4,2,1,2,0,3,1,5,2,1,2,1,2,1
1802,20,1,2,0,0,3,1,1,0,1,5,1,2,1,0,2,0,4,1
1803,17,3,2,3,0,9,5,0,3,0,4,1,3,2,0,0,1,5,0
1804,20,2,0,5,0,9,1,1,5,2,3,0,1,1,0,0,0,5,0
1805,23,2,0,3,1,4,3,0,5,0,4,1,3,2,0,0,1,1,0
1806,13,3,2,3,1,4,2,1,0,0,2,0,4,0,1,1,1,0,1
1807,16,2,2,4,1,6,2,1,2,2,5,1,4,2,0,2,1,2,0
1808,17,2,2,3,0,0,2,1,4,1,5,0,2,1,0,2,0,4,1
1809,15,3,0,3,0,6,2,0,3,1,5,0,3,0,0,1,1,3,1
1810,18,0,0,0,0,2,5,0,0,1,1,1,3,1,0,2,1,1,1
1811,22,2,1,2,0,10,5,1,6,0,1,0,4,0,0,0,0,3,1
1812,14,2,0,2,1,3,2,0,0,1,1,1,4,2,1,2,0,3,0
1813,21,1,0,3,1,6,3,1,6,2,3,1,4,2,1,2,0,4,0
1814,26,2,0,5,0,0,3,0,0,2,5,1,1,1,1,0,1,0,0
1815,26,0,2,5,0,4,1,1,5,2,1,0,1,0,0,0,0,4,0
1816,15,2,2,3,0,1,5,1,0,0,2,0,1,0,1,0,0,3,0
1817,17,3,1,6,1,5,3,0,4,2,1,0,4,2,0,2,1,2,1
1818,29,2,0,6,0,6,5,0,0,1,1,1,4,1,0,2,1,5,0
1819,13,1,1,2,1,4,2,0,2,1,1,0,1,2,0,0,1,5,0
1820,22,0,0,1,0,9,5,1,5,0,4,0,1,0,1,1,1,3,1
1821,16,1,2,5,0,7,4,0,0,2,3,1,5,2,0,1,1,2,1
1822,15,2,1,0,0,9,5,1,1,0,4,1,1,1,1,1,1,2,0
1823,19,3,1,6,1,6,4,1,3,2,1,0,1,1,1,2,0,2,1
1824,28,0,1,5,0,3,4,0,2,0,5,1,2,0,0,1,0,2,1
1825,22,3,2,1,0,5,5,0,4,1,4,1,5,2,0,2,1,4,0
1826,25,3,0,4,0,3,3,1,2,0,2,0,2,2,1,0,1,3,1
1827,15,2,0,1,1,7,3,1,3,1,1,0,1,1,1,1,1,2,1
1828,16,1,0,0,0,0,1,0,6,1,1,1,1,0,0,1,0,3,0
1829,18,0,2,0,1,10,2,0,0,1,4,0,4,0,1,1,1,4,0
1830,18,3,1,5,1,8,4,1,6,2,5,0,5,0,0,2,0,2,1
1831,22,0,1,4,0,3,4,0,5,0,2,0,4,2,1,0,0,1,1
1832,24,2,2,3,1,7,5,1,4,0,4,1,1,0,1,2,1,0,1
1833,28,2,2,6,0,4,1,1,4,1,2,0,2,0,0,0,1,3,0
1834,25,3,0,4,1,0,2,0,6,0,2,0,1,2,1,1,1,1,1
1835,25,3,2,4,1,2,4,0,1,2,3,1,4,0,1,0,1,1,1
1836,29,0,1,5,1,5,4,1,1,0,2,1,1,2,1,1,1,3,1
1837,30,2,2,4,0,7,2,0,4,0,3,1,4,0,0,2,1,4,1
1838,12,1,1,1,1,4,3,1,1,1,5,1,2,0,0,1,1,4,1
1839,29,2,2,4,0,5,2,1,0,2,4,1,5,2,1,1,1,1,1
1840,13,2,1,6,0,5,5,1,6,1,4,0,5,0,0,2,1,5,1
1841,28,0,2,3,0,0,1,0,5,2,5,0,3,2,0,2,1,5,1
1842,12,1,2,2,1,3,2,1,4,2,2,0,5,2,1,1,1,2,1
1843,23,0,1,5,1,0,3,0,3,2,4,0,2,0,1,2,0,5,0
1844,29,0,0,0,0,8,3,1,1,2,3,0,5,0,1,2,1,0,0
1845,27,1,0,5,1,0,3,0,1,1,4,1,3,0,0,1,1,1,0
1846,25,3,2,2,1,0,3,1,6,2,2,1,3,0,0,1,1,2,0
1847,28,1,2,0,1,5,4,0,4,2,5,0,3,0,0,0,0,5,1
1848,17,3,2,4,0,0,3,0,2,1,2,0,1,2,0,1,1,2,1
1849,18,3,2,0,0,0,3,0,3,2,5,1,4,0,1,2,0,2,1
1850,24,3,0,6,1,8,2,0,0,0,5,1,4,1,1,2,0,1,0
1851,19,0,2,6,0,2,3,0,1,0,5,1,5,2,0,1,1,4,0
1852,13,1,0,3,1,4,3,1,3,0,5,0,5,1,1,2,0,0,0
1853,21,3,2,2,0,5,1,1,6,2,3,1,2,0,0,2,1,5,1
1854,29,1,2,1,1,6,1,1,0,1,5,0,2,1,0,1,0,3,1
1855,23,3,1,6,1,8,3,0,1,1,2,1,5,1,0,0,0,2,0
1856,22,1,0,5,1,2,5,0,6,0,4,0,5,1,0,2,1,5,0
1857,19,1,0,5,1,6,4,0,1,0,4,1,3,0,0,1,1,4,0
1858,19,0,2,5,0,2,3,0,4,2,1,1,3,2,0,2,0,5,0
1859,16,0,1,6,1,8,3,0,0,0,2,0,4,2,1,2,1,1,1
1860,20,2,1,6,1,7,3,0,6,2,1,1,3,1,0,1,1,3,0
1861,29,2,1,3,1,7,1,1,5,1,5,1,3,1,0,1,1,0,1
1862,24,0,1,6,1,3,4,0,0,2,3,0,4,1,1,0,1,3,0
1863,27,0,0,1,1,5,1,1,0,2,5,0,4,1,1,1,0,0,1
1864,20,2,0,2,1,4,2,0,2,0,2,0,3,2,1,2,1,2,0
1865,27,3,2,3,0,1,2,0,3,0,1,0,2,2,0,0,1,5,1
1866,28,1,2,1,1,7,3,1,3,2,3,0,3,1,1,2,0,1,0
1867,14,1,2,6,0,9,4,1,1,0,3,1,2,2,0,0,0,1,0
1868,30,2,1,5,0,2,4,1,5,1,5,1,3,1,1,0,1,0,1
1869,30,2,1,0,1,8,5,1,0,0,2,0,1,2,1,1,0,5,1
1870,30,0,1,2,1,9,1,0,6,1,3,1,3,0,0,1,0,0,1
1871,17,1,0,4,0,10,5,0,5,2,1,0,5,0,0,0,1,0,0
1872,25,1,0,3,1,3,4,1,2,0,4,0,4,0,1,0,1,2,1
1873,15,2,1,3,1,3,2,0,1,1,4,0,4,1,1,2,0,1,1
1874,21,1,0,1,0,1,4,0,1,1,1,0,2,0,1,0,0,5,1
1875,27,1,0,3,0,7,1,1,6,2,2,0,1,0,1,0,1,2,1
1876,20,2,2,5,1,8,3,0,5,0,1,1,3,2,0,2,0,1,0
1877,17,3,2,2,1,4,3,0,0,2,5,0,5,2,1,2,1,3,1
1878,21,0,2,4,1,6,5,0,1,1,1,0,4,0,1,0,1,4,0
1879,25,1,2,0,1,0,3,1,6,1,2,1,2,0,0,2,0,0,0
1880,23,2,1,4,0,8,4,0,5,1,4,1,5,2,1,1,0,5,0
1881,30,2,0,2,1,9,3,1,2,1,5,1,5,2,1,2,1,1,0
1882,12,1,1,3,1,10,2,0,2,2,3,1,5,0,1,1,1,2,0
1883,20,2,2,0,0,10,3,1,5,2,4,0,3,1,0,2,0,0,1
1884,14,3,1,4,1,2,4,0,1,0,2,0,1,0,0,2,1,0,1
1885,30,1,2,5,0,0,5,0,2,2,5,0,3,1,1,2,1,5,0
1886,30,0,1,5,1,5,2,0,4,0,5,0,3,1,0,2,1,0,0
1887,20,3,0,0,0,7,1,1,6,0,5,1,5,2,0,0,1,5,1
1888,17,0,1,2,1,1,2,0,1,2,3,1,1,1,0,1,0,0,1
1889,21,1,1,1,0,7,5,1,4,1,3,1,5,1,1,2,1,5,1
1890,14,0,2,2,1,1,5,1,2,2,2,0,5,1,0,2,1,3,0
1891,19,0,2,6,0,0,2,0,6,2,1,0,5,2,1,2,0,1,0
1892,30,1,1,3,1,2,3,1,3,2,1,1,5,1,1,1,1,1,1
1893,16,1,1,4,0,0,1,0,0,0,4,0,3,0,1,2,1,5,1
1894,27,0,0,3,1,4,4,1,0,2,3,0,3,0,1,0,1,1,1
1895,13,0,1,2,1,0,2,1,0,0,2,1,1,0,0,2,1,5,1
1896,26,1,2,5,0,5,5,1,2,1,4,1,1,0,1,0,1,1,0
1897,13,2,2,0,0,5,5,1,1,0,2,1,3,1,0,1,1,3,1
1898,21,3,0,2,1,4,4,0,2,2,1,1,5,0,1,2,0,3,0
1899,14,3,2,3,1,10,3,0,1,2,5,1,3,0,0,2,0,5,0
1900,20,1,1,2,0,3,2,0,5,2,2,0,4,2,1,2,0,0,0
1901,15,1,0,6,1,8,2,1,1,2,4,0,5,0,0,0,1,1,0
1902,21,0,2,5,1,10,5,1,0,1,3,0,3,0,0,2,0,2,0
1903,15,2,0,6,1,1,3,1,0,2,2,1,1,0,1,1,1,0,0
1904,20,2,1,2,1,6,2,0,2,1,5,1,3,2,1,2,0,3,0
